drugA	drugB	drugcomb	adv/app
DB01275	DB11963	('DB01275', 'DB11963')	1
DB01275	DB12015	('DB01275', 'DB12015')	1
DB01275	DB12371	('DB01275', 'DB12371')	1
DB01275	DB06212	('DB01275', 'DB06212')	1
DB01275	DB08827	('DB01275', 'DB08827')	1
DB01275	DB04572	('DB01275', 'DB04572')	1
DB01275	DB05109	('DB01275', 'DB05109')	1
DB01275	DB05294	('DB01275', 'DB05294')	1
DB01275	DB08881	('DB01275', 'DB08881')	1
DB01275	DB11363	('DB01275', 'DB11363')	1
DB01275	DB11581	('DB01275', 'DB11581')	1
DB01275	DB11641	('DB01275', 'DB11641')	1
DB01275	DB11703	('DB01275', 'DB11703')	1
DB01275	DB13874	('DB01275', 'DB13874')	1
DB01275	DB15035	('DB01275', 'DB15035')	1
DB01275	DB04845	('DB01275', 'DB04845')	1
DB01275	DB04868	('DB01275', 'DB04868')	1
DB01275	DB06589	('DB01275', 'DB06589')	1
DB01275	DB06595	('DB01275', 'DB06595')	1
DB01275	DB06603	('DB01275', 'DB06603')	1
DB01275	DB06616	('DB01275', 'DB06616')	1
DB01275	DB06626	('DB01275', 'DB06626')	1
DB01275	DB08865	('DB01275', 'DB08865')	1
DB01275	DB08870	('DB01275', 'DB08870')	1
DB01275	DB08901	('DB01275', 'DB08901')	1
DB01275	DB08912	('DB01275', 'DB08912')	1
DB01275	DB09073	('DB01275', 'DB09073')	1
DB01275	DB09143	('DB01275', 'DB09143')	1
DB01275	DB11828	('DB01275', 'DB11828')	1
DB01275	DB12147	('DB01275', 'DB12147')	1
DB01275	DB12267	('DB01275', 'DB12267')	1
DB01275	DB12483	('DB01275', 'DB12483')	1
DB01275	DB12978	('DB01275', 'DB12978')	1
DB01275	DB14568	('DB01275', 'DB14568')	1
DB01275	DB06176	('DB01275', 'DB06176')	1
DB01275	DB08896	('DB01275', 'DB08896')	1
DB01275	DB09074	('DB01275', 'DB09074')	1
DB01275	DB12001	('DB01275', 'DB12001')	1
DB01275	DB05773	('DB01275', 'DB05773')	1
DB01275	DB06772	('DB01275', 'DB06772')	1
DB01275	DB06480	('DB01275', 'DB06480')	1
DB01275	DB11986	('DB01275', 'DB11986')	1
DB01275	DB14975	('DB01275', 'DB14975')	1
DB01275	DB09237	('DB01275', 'DB09237')	1
DB01275	DB14513	('DB01275', 'DB14513')	1
DB01275	DB01324	('DB01275', 'DB01324')	1
DB01275	DB13532	('DB01275', 'DB13532')	1
DB01275	DB13430	('DB01275', 'DB13430')	1
DB01275	DB15861	('DB01275', 'DB15861')	1
DB01275	DB16629	('DB01275', 'DB16629')	1
DB01275	DB06207	('DB01275', 'DB06207')	1
DB01275	DB16165	('DB01275', 'DB16165')	1
DB01275	DB11201	('DB01275', 'DB11201')	1
DB01275	DB11323	('DB01275', 'DB11323')	1
DB01275	DB15226	('DB01275', 'DB15226')	1
DB01275	DB09517	('DB01275', 'DB09517')	1
DB01275	DB05084	('DB01275', 'DB05084')	1
DB01275	DB08906	('DB01275', 'DB08906')	1
DB01275	DB12184	('DB01275', 'DB12184')	1
DB01276	DB01626	('DB01276', 'DB01626')	1
DB01277	DB01626	('DB01277', 'DB01626')	1
DB01278	DB01626	('DB01278', 'DB01626')	1
DB01281	DB12945	('DB01281', 'DB12945')	1
DB01281	DB08931	('DB01281', 'DB08931')	1
DB01281	DB04840	('DB01281', 'DB04840')	1
DB01281	DB06403	('DB01281', 'DB06403')	1
DB01282	DB01626	('DB01282', 'DB01626')	1
DB01282	DB08931	('DB01282', 'DB08931')	1
DB01282	DB09242	('DB01282', 'DB09242')	1
DB01282	DB04840	('DB01282', 'DB04840')	1
DB01282	DB06403	('DB01282', 'DB06403')	1
DB01282	DB06762	('DB01282', 'DB06762')	1
DB01282	DB08932	('DB01282', 'DB08932')	1
DB01282	DB09206	('DB01282', 'DB09206')	1
DB01282	DB09363	('DB01282', 'DB09363')	1
DB01282	DB11738	('DB01282', 'DB11738')	1
DB01282	DB12661	('DB01282', 'DB12661')	1
DB01282	DB12945	('DB01282', 'DB12945')	1
DB01282	DB13211	('DB01282', 'DB13211')	1
DB01282	DB13410	('DB01282', 'DB13410')	1
DB01282	DB13429	('DB01282', 'DB13429')	1
DB01282	DB13435	('DB01282', 'DB13435')	1
DB01282	DB13452	('DB01282', 'DB13452')	1
DB01282	DB13575	('DB01282', 'DB13575')	1
DB01282	DB13604	('DB01282', 'DB13604')	1
DB01282	DB13631	('DB01282', 'DB13631')	1
DB01282	DB13779	('DB01282', 'DB13779')	1
DB01283	DB01626	('DB01283', 'DB01626')	1
DB01283	DB04840	('DB01283', 'DB04840')	1
DB01283	DB06403	('DB01283', 'DB06403')	1
DB01283	DB06762	('DB01283', 'DB06762')	1
DB01283	DB08931	('DB01283', 'DB08931')	1
DB01283	DB08932	('DB01283', 'DB08932')	1
DB01283	DB09206	('DB01283', 'DB09206')	1
DB01283	DB09242	('DB01283', 'DB09242')	1
DB01283	DB09363	('DB01283', 'DB09363')	1
DB01283	DB11738	('DB01283', 'DB11738')	1
DB01283	DB12661	('DB01283', 'DB12661')	1
DB01283	DB12945	('DB01283', 'DB12945')	1
DB01283	DB13211	('DB01283', 'DB13211')	1
DB01283	DB13410	('DB01283', 'DB13410')	1
DB01283	DB13429	('DB01283', 'DB13429')	1
DB01283	DB13435	('DB01283', 'DB13435')	1
DB01283	DB13452	('DB01283', 'DB13452')	1
DB01283	DB13575	('DB01283', 'DB13575')	1
DB01283	DB13604	('DB01283', 'DB13604')	1
DB01283	DB13631	('DB01283', 'DB13631')	1
DB01283	DB13779	('DB01283', 'DB13779')	1
DB01288	DB04840	('DB01288', 'DB04840')	1
DB01288	DB06403	('DB01288', 'DB06403')	1
DB01288	DB06762	('DB01288', 'DB06762')	1
DB01288	DB08931	('DB01288', 'DB08931')	1
DB01288	DB08932	('DB01288', 'DB08932')	1
DB01288	DB09363	('DB01288', 'DB09363')	1
DB01288	DB12945	('DB01288', 'DB12945')	1
DB01288	DB13211	('DB01288', 'DB13211')	1
DB01288	DB13410	('DB01288', 'DB13410')	1
DB01288	DB13429	('DB01288', 'DB13429')	1
DB01288	DB13435	('DB01288', 'DB13435')	1
DB01288	DB13452	('DB01288', 'DB13452')	1
DB01288	DB13575	('DB01288', 'DB13575')	1
DB01288	DB13604	('DB01288', 'DB13604')	1
DB01288	DB13631	('DB01288', 'DB13631')	1
DB01288	DB13779	('DB01288', 'DB13779')	1
DB01288	DB09242	('DB01288', 'DB09242')	1
DB01288	DB11738	('DB01288', 'DB11738')	1
DB01288	DB09206	('DB01288', 'DB09206')	1
DB01288	DB12661	('DB01288', 'DB12661')	1
DB01288	DB01626	('DB01288', 'DB01626')	1
DB01289	DB01626	('DB01289', 'DB01626')	1
DB01291	DB04840	('DB01291', 'DB04840')	1
DB01291	DB06403	('DB01291', 'DB06403')	1
DB01291	DB06762	('DB01291', 'DB06762')	1
DB01291	DB08931	('DB01291', 'DB08931')	1
DB01291	DB08932	('DB01291', 'DB08932')	1
DB01291	DB09363	('DB01291', 'DB09363')	1
DB01291	DB12945	('DB01291', 'DB12945')	1
DB01291	DB13211	('DB01291', 'DB13211')	1
DB01291	DB13410	('DB01291', 'DB13410')	1
DB01291	DB13429	('DB01291', 'DB13429')	1
DB01291	DB13435	('DB01291', 'DB13435')	1
DB01291	DB13452	('DB01291', 'DB13452')	1
DB01291	DB13575	('DB01291', 'DB13575')	1
DB01291	DB13604	('DB01291', 'DB13604')	1
DB01291	DB13631	('DB01291', 'DB13631')	1
DB01291	DB13779	('DB01291', 'DB13779')	1
DB01291	DB09242	('DB01291', 'DB09242')	1
DB01291	DB11738	('DB01291', 'DB11738')	1
DB01291	DB09206	('DB01291', 'DB09206')	1
DB01291	DB12661	('DB01291', 'DB12661')	1
DB01291	DB01626	('DB01291', 'DB01626')	1
DB01295	DB04840	('DB01295', 'DB04840')	1
DB01295	DB06403	('DB01295', 'DB06403')	1
DB01295	DB06762	('DB01295', 'DB06762')	1
DB01295	DB08932	('DB01295', 'DB08932')	1
DB01295	DB09363	('DB01295', 'DB09363')	1
DB01295	DB12945	('DB01295', 'DB12945')	1
DB01295	DB13211	('DB01295', 'DB13211')	1
DB01295	DB13410	('DB01295', 'DB13410')	1
DB01295	DB13429	('DB01295', 'DB13429')	1
DB01295	DB13435	('DB01295', 'DB13435')	1
DB01295	DB13452	('DB01295', 'DB13452')	1
DB01295	DB13575	('DB01295', 'DB13575')	1
DB01295	DB13604	('DB01295', 'DB13604')	1
DB01295	DB13631	('DB01295', 'DB13631')	1
DB01295	DB13779	('DB01295', 'DB13779')	1
DB01295	DB08931	('DB01295', 'DB08931')	1
DB01295	DB01626	('DB01295', 'DB01626')	1
DB01295	DB09206	('DB01295', 'DB09206')	1
DB01295	DB12661	('DB01295', 'DB12661')	1
DB01295	DB09242	('DB01295', 'DB09242')	1
DB01295	DB11738	('DB01295', 'DB11738')	1
DB01297	DB04840	('DB01297', 'DB04840')	1
DB01297	DB06403	('DB01297', 'DB06403')	1
DB01297	DB06762	('DB01297', 'DB06762')	1
DB01297	DB08932	('DB01297', 'DB08932')	1
DB01297	DB09363	('DB01297', 'DB09363')	1
DB01297	DB12945	('DB01297', 'DB12945')	1
DB01297	DB13211	('DB01297', 'DB13211')	1
DB01297	DB13410	('DB01297', 'DB13410')	1
DB01297	DB13429	('DB01297', 'DB13429')	1
DB01297	DB13435	('DB01297', 'DB13435')	1
DB01297	DB13452	('DB01297', 'DB13452')	1
DB01297	DB13575	('DB01297', 'DB13575')	1
DB01297	DB13604	('DB01297', 'DB13604')	1
DB01297	DB13631	('DB01297', 'DB13631')	1
DB01297	DB13779	('DB01297', 'DB13779')	1
DB01297	DB08931	('DB01297', 'DB08931')	1
DB01297	DB09206	('DB01297', 'DB09206')	1
DB01297	DB12661	('DB01297', 'DB12661')	1
DB01297	DB01626	('DB01297', 'DB01626')	1
DB01297	DB09242	('DB01297', 'DB09242')	1
DB01297	DB11738	('DB01297', 'DB11738')	1
DB01303	DB08931	('DB01303', 'DB08931')	1
DB01303	DB12945	('DB01303', 'DB12945')	1
DB01306	DB01626	('DB01306', 'DB01626')	1
DB01307	DB01626	('DB01307', 'DB01626')	1
DB01309	DB01626	('DB01309', 'DB01626')	1
DB01320	DB01626	('DB01320', 'DB01626')	1
DB01320	DB12661	('DB01320', 'DB12661')	1
DB01320	DB08931	('DB01320', 'DB08931')	1
DB01320	DB12945	('DB01320', 'DB12945')	1
DB01320	DB06403	('DB01320', 'DB06403')	1
DB01320	DB06762	('DB01320', 'DB06762')	1
DB01320	DB08932	('DB01320', 'DB08932')	1
DB01323	DB01626	('DB01323', 'DB01626')	1
DB01323	DB12661	('DB01323', 'DB12661')	1
DB01323	DB04840	('DB01323', 'DB04840')	1
DB01323	DB06403	('DB01323', 'DB06403')	1
DB01323	DB06762	('DB01323', 'DB06762')	1
DB01323	DB08931	('DB01323', 'DB08931')	1
DB01323	DB08932	('DB01323', 'DB08932')	1
DB01324	DB04840	('DB01324', 'DB04840')	1
DB01324	DB06403	('DB01324', 'DB06403')	1
DB01324	DB06762	('DB01324', 'DB06762')	1
DB01324	DB08932	('DB01324', 'DB08932')	1
DB01324	DB09206	('DB01324', 'DB09206')	1
DB01324	DB09363	('DB01324', 'DB09363')	1
DB01324	DB11738	('DB01324', 'DB11738')	1
DB01324	DB12465	('DB01324', 'DB12465')	1
DB01324	DB12661	('DB01324', 'DB12661')	1
DB01324	DB12945	('DB01324', 'DB12945')	1
DB01324	DB13211	('DB01324', 'DB13211')	1
DB01324	DB13410	('DB01324', 'DB13410')	1
DB01324	DB13429	('DB01324', 'DB13429')	1
DB01324	DB13435	('DB01324', 'DB13435')	1
DB01324	DB13452	('DB01324', 'DB13452')	1
DB01324	DB13575	('DB01324', 'DB13575')	1
DB01324	DB13604	('DB01324', 'DB13604')	1
DB01324	DB13631	('DB01324', 'DB13631')	1
DB01324	DB13779	('DB01324', 'DB13779')	1
DB01324	DB01626	('DB01324', 'DB01626')	1
DB01324	DB08931	('DB01324', 'DB08931')	1
DB01324	DB09242	('DB01324', 'DB09242')	1
DB01325	DB08932	('DB01325', 'DB08932')	1
DB01326	DB08932	('DB01326', 'DB08932')	1
DB01327	DB08932	('DB01327', 'DB08932')	1
DB01328	DB08932	('DB01328', 'DB08932')	1
DB01329	DB08932	('DB01329', 'DB08932')	1
DB01330	DB08932	('DB01330', 'DB08932')	1
DB01331	DB08932	('DB01331', 'DB08932')	1
DB01332	DB08932	('DB01332', 'DB08932')	1
DB01333	DB08932	('DB01333', 'DB08932')	1
DB01336	DB01626	('DB01336', 'DB01626')	1
DB01336	DB12661	('DB01336', 'DB12661')	1
DB01336	DB09242	('DB01336', 'DB09242')	1
DB01336	DB11738	('DB01336', 'DB11738')	1
DB01337	DB01626	('DB01337', 'DB01626')	1
DB01337	DB12661	('DB01337', 'DB12661')	1
DB01337	DB09242	('DB01337', 'DB09242')	1
DB01337	DB11738	('DB01337', 'DB11738')	1
DB01338	DB01626	('DB01338', 'DB01626')	1
DB01338	DB12661	('DB01338', 'DB12661')	1
DB01338	DB09242	('DB01338', 'DB09242')	1
DB01338	DB11738	('DB01338', 'DB11738')	1
DB01339	DB01626	('DB01339', 'DB01626')	1
DB01339	DB12661	('DB01339', 'DB12661')	1
DB01340	DB09242	('DB01340', 'DB09242')	1
DB01340	DB11738	('DB01340', 'DB11738')	1
DB01340	DB12661	('DB01340', 'DB12661')	1
DB01340	DB06762	('DB01340', 'DB06762')	1
DB01340	DB08931	('DB01340', 'DB08931')	1
DB01340	DB08932	('DB01340', 'DB08932')	1
DB01340	DB09206	('DB01340', 'DB09206')	1
DB01340	DB09363	('DB01340', 'DB09363')	1
DB01340	DB12945	('DB01340', 'DB12945')	1
DB01340	DB13211	('DB01340', 'DB13211')	1
DB01340	DB13410	('DB01340', 'DB13410')	1
DB01340	DB13429	('DB01340', 'DB13429')	1
DB01340	DB13435	('DB01340', 'DB13435')	1
DB01340	DB13452	('DB01340', 'DB13452')	1
DB01340	DB13575	('DB01340', 'DB13575')	1
DB01340	DB13604	('DB01340', 'DB13604')	1
DB01340	DB13631	('DB01340', 'DB13631')	1
DB01340	DB13779	('DB01340', 'DB13779')	1
DB01340	DB04840	('DB01340', 'DB04840')	1
DB01340	DB06403	('DB01340', 'DB06403')	1
DB01340	DB01626	('DB01340', 'DB01626')	1
DB01345	DB08932	('DB01345', 'DB08932')	1
DB01347	DB09242	('DB01347', 'DB09242')	1
DB01347	DB04840	('DB01347', 'DB04840')	1
DB01347	DB06403	('DB01347', 'DB06403')	1
DB01347	DB06762	('DB01347', 'DB06762')	1
DB01347	DB08932	('DB01347', 'DB08932')	1
DB01347	DB09206	('DB01347', 'DB09206')	1
DB01347	DB09363	('DB01347', 'DB09363')	1
DB01347	DB11738	('DB01347', 'DB11738')	1
DB01347	DB12661	('DB01347', 'DB12661')	1
DB01347	DB12945	('DB01347', 'DB12945')	1
DB01347	DB13211	('DB01347', 'DB13211')	1
DB01347	DB13410	('DB01347', 'DB13410')	1
DB01347	DB13429	('DB01347', 'DB13429')	1
DB01347	DB13435	('DB01347', 'DB13435')	1
DB01347	DB13452	('DB01347', 'DB13452')	1
DB01347	DB13575	('DB01347', 'DB13575')	1
DB01347	DB13604	('DB01347', 'DB13604')	1
DB01347	DB13631	('DB01347', 'DB13631')	1
DB01347	DB13779	('DB01347', 'DB13779')	1
DB01347	DB08931	('DB01347', 'DB08931')	1
DB01347	DB01626	('DB01347', 'DB01626')	1
DB01348	DB09242	('DB01348', 'DB09242')	1
DB01348	DB04840	('DB01348', 'DB04840')	1
DB01348	DB06403	('DB01348', 'DB06403')	1
DB01348	DB06762	('DB01348', 'DB06762')	1
DB01348	DB08932	('DB01348', 'DB08932')	1
DB01348	DB09206	('DB01348', 'DB09206')	1
DB01348	DB09363	('DB01348', 'DB09363')	1
DB01348	DB11738	('DB01348', 'DB11738')	1
DB01348	DB12661	('DB01348', 'DB12661')	1
DB01348	DB12945	('DB01348', 'DB12945')	1
DB01348	DB13211	('DB01348', 'DB13211')	1
DB01348	DB13410	('DB01348', 'DB13410')	1
DB01348	DB13429	('DB01348', 'DB13429')	1
DB01348	DB13435	('DB01348', 'DB13435')	1
DB01348	DB13452	('DB01348', 'DB13452')	1
DB01348	DB13575	('DB01348', 'DB13575')	1
DB01348	DB13604	('DB01348', 'DB13604')	1
DB01348	DB13631	('DB01348', 'DB13631')	1
DB01348	DB13779	('DB01348', 'DB13779')	1
DB01348	DB08931	('DB01348', 'DB08931')	1
DB01348	DB01626	('DB01348', 'DB01626')	1
DB01351	DB08931	('DB01351', 'DB08931')	1
DB01351	DB09242	('DB01351', 'DB09242')	1
DB01351	DB01626	('DB01351', 'DB01626')	1
DB01351	DB12661	('DB01351', 'DB12661')	1
DB01352	DB01626	('DB01352', 'DB01626')	1
DB01352	DB12661	('DB01352', 'DB12661')	1
DB01353	DB01626	('DB01353', 'DB01626')	1
DB01353	DB12661	('DB01353', 'DB12661')	1
DB01354	DB01626	('DB01354', 'DB01626')	1
DB01354	DB12661	('DB01354', 'DB12661')	1
DB01355	DB08931	('DB01355', 'DB08931')	1
DB01355	DB09242	('DB01355', 'DB09242')	1
DB01355	DB01626	('DB01355', 'DB01626')	1
DB01355	DB12661	('DB01355', 'DB12661')	1
DB01356	DB12661	('DB01356', 'DB12661')	1
DB01356	DB01626	('DB01356', 'DB01626')	1
DB01356	DB08932	('DB01356', 'DB08932')	1
DB01357	DB08931	('DB01357', 'DB08931')	1
DB01359	DB04840	('DB01359', 'DB04840')	1
DB01359	DB06403	('DB01359', 'DB06403')	1
DB01359	DB06762	('DB01359', 'DB06762')	1
DB01359	DB08931	('DB01359', 'DB08931')	1
DB01359	DB09363	('DB01359', 'DB09363')	1
DB01359	DB12945	('DB01359', 'DB12945')	1
DB01359	DB13211	('DB01359', 'DB13211')	1
DB01359	DB13410	('DB01359', 'DB13410')	1
DB01359	DB13429	('DB01359', 'DB13429')	1
DB01359	DB13435	('DB01359', 'DB13435')	1
DB01359	DB13452	('DB01359', 'DB13452')	1
DB01359	DB13575	('DB01359', 'DB13575')	1
DB01359	DB13604	('DB01359', 'DB13604')	1
DB01359	DB13631	('DB01359', 'DB13631')	1
DB01359	DB13779	('DB01359', 'DB13779')	1
DB01359	DB09206	('DB01359', 'DB09206')	1
DB01359	DB12661	('DB01359', 'DB12661')	1
DB01359	DB01626	('DB01359', 'DB01626')	1
DB01359	DB09242	('DB01359', 'DB09242')	1
DB01359	DB11738	('DB01359', 'DB11738')	1
DB01359	DB08932	('DB01359', 'DB08932')	1
DB01363	DB04840	('DB01363', 'DB04840')	1
DB01363	DB06403	('DB01363', 'DB06403')	1
DB01363	DB06762	('DB01363', 'DB06762')	1
DB01363	DB08931	('DB01363', 'DB08931')	1
DB01363	DB08932	('DB01363', 'DB08932')	1
DB01363	DB09363	('DB01363', 'DB09363')	1
DB01363	DB12945	('DB01363', 'DB12945')	1
DB01363	DB13211	('DB01363', 'DB13211')	1
DB01363	DB13410	('DB01363', 'DB13410')	1
DB01363	DB13429	('DB01363', 'DB13429')	1
DB01363	DB13435	('DB01363', 'DB13435')	1
DB01363	DB13452	('DB01363', 'DB13452')	1
DB01363	DB13575	('DB01363', 'DB13575')	1
DB01363	DB13604	('DB01363', 'DB13604')	1
DB01363	DB13631	('DB01363', 'DB13631')	1
DB01363	DB13779	('DB01363', 'DB13779')	1
DB01363	DB09242	('DB01363', 'DB09242')	1
DB01363	DB11738	('DB01363', 'DB11738')	1
DB01363	DB09206	('DB01363', 'DB09206')	1
DB01363	DB12661	('DB01363', 'DB12661')	1
DB01363	DB01626	('DB01363', 'DB01626')	1
DB01364	DB04840	('DB01364', 'DB04840')	1
DB01364	DB06403	('DB01364', 'DB06403')	1
DB01364	DB06762	('DB01364', 'DB06762')	1
DB01364	DB08931	('DB01364', 'DB08931')	1
DB01364	DB08932	('DB01364', 'DB08932')	1
DB01364	DB09363	('DB01364', 'DB09363')	1
DB01364	DB12945	('DB01364', 'DB12945')	1
DB01364	DB13211	('DB01364', 'DB13211')	1
DB01364	DB13410	('DB01364', 'DB13410')	1
DB01364	DB13429	('DB01364', 'DB13429')	1
DB01364	DB13435	('DB01364', 'DB13435')	1
DB01364	DB13452	('DB01364', 'DB13452')	1
DB01364	DB13575	('DB01364', 'DB13575')	1
DB01364	DB13604	('DB01364', 'DB13604')	1
DB01364	DB13631	('DB01364', 'DB13631')	1
DB01364	DB13779	('DB01364', 'DB13779')	1
DB01364	DB01626	('DB01364', 'DB01626')	1
DB01364	DB09242	('DB01364', 'DB09242')	1
DB01364	DB11738	('DB01364', 'DB11738')	1
DB01364	DB09206	('DB01364', 'DB09206')	1
DB01364	DB12661	('DB01364', 'DB12661')	1
DB01365	DB04840	('DB01365', 'DB04840')	1
DB01365	DB06403	('DB01365', 'DB06403')	1
DB01365	DB06762	('DB01365', 'DB06762')	1
DB01365	DB08931	('DB01365', 'DB08931')	1
DB01365	DB08932	('DB01365', 'DB08932')	1
DB01365	DB09363	('DB01365', 'DB09363')	1
DB01365	DB12945	('DB01365', 'DB12945')	1
DB01365	DB13211	('DB01365', 'DB13211')	1
DB01365	DB13410	('DB01365', 'DB13410')	1
DB01365	DB13429	('DB01365', 'DB13429')	1
DB01365	DB13435	('DB01365', 'DB13435')	1
DB01365	DB13452	('DB01365', 'DB13452')	1
DB01365	DB13575	('DB01365', 'DB13575')	1
DB01365	DB13604	('DB01365', 'DB13604')	1
DB01365	DB13631	('DB01365', 'DB13631')	1
DB01365	DB13779	('DB01365', 'DB13779')	1
DB01365	DB09242	('DB01365', 'DB09242')	1
DB01365	DB11738	('DB01365', 'DB11738')	1
DB01365	DB01626	('DB01365', 'DB01626')	1
DB01365	DB09206	('DB01365', 'DB09206')	1
DB01365	DB12661	('DB01365', 'DB12661')	1
DB01366	DB04840	('DB01366', 'DB04840')	1
DB01366	DB06403	('DB01366', 'DB06403')	1
DB01366	DB06762	('DB01366', 'DB06762')	1
DB01366	DB08931	('DB01366', 'DB08931')	1
DB01366	DB08932	('DB01366', 'DB08932')	1
DB01366	DB09363	('DB01366', 'DB09363')	1
DB01366	DB12945	('DB01366', 'DB12945')	1
DB01366	DB13211	('DB01366', 'DB13211')	1
DB01366	DB13410	('DB01366', 'DB13410')	1
DB01366	DB13429	('DB01366', 'DB13429')	1
DB01366	DB13435	('DB01366', 'DB13435')	1
DB01366	DB13452	('DB01366', 'DB13452')	1
DB01366	DB13575	('DB01366', 'DB13575')	1
DB01366	DB13604	('DB01366', 'DB13604')	1
DB01366	DB13631	('DB01366', 'DB13631')	1
DB01366	DB13779	('DB01366', 'DB13779')	1
DB01366	DB09242	('DB01366', 'DB09242')	1
DB01366	DB11738	('DB01366', 'DB11738')	1
DB01366	DB09206	('DB01366', 'DB09206')	1
DB01366	DB12661	('DB01366', 'DB12661')	1
DB01366	DB01626	('DB01366', 'DB01626')	1
DB01367	DB04840	('DB01367', 'DB04840')	1
DB01367	DB06403	('DB01367', 'DB06403')	1
DB01367	DB06762	('DB01367', 'DB06762')	1
DB01367	DB08931	('DB01367', 'DB08931')	1
DB01367	DB08932	('DB01367', 'DB08932')	1
DB01367	DB09206	('DB01367', 'DB09206')	1
DB01367	DB09242	('DB01367', 'DB09242')	1
DB01367	DB09363	('DB01367', 'DB09363')	1
DB01367	DB11738	('DB01367', 'DB11738')	1
DB01367	DB12661	('DB01367', 'DB12661')	1
DB01367	DB12945	('DB01367', 'DB12945')	1
DB01367	DB13211	('DB01367', 'DB13211')	1
DB01367	DB13410	('DB01367', 'DB13410')	1
DB01367	DB13429	('DB01367', 'DB13429')	1
DB01367	DB13435	('DB01367', 'DB13435')	1
DB01367	DB13452	('DB01367', 'DB13452')	1
DB01367	DB13575	('DB01367', 'DB13575')	1
DB01367	DB13604	('DB01367', 'DB13604')	1
DB01367	DB13631	('DB01367', 'DB13631')	1
DB01367	DB13779	('DB01367', 'DB13779')	1
DB01367	DB01626	('DB01367', 'DB01626')	1
DB01377	DB08931	('DB01377', 'DB08931')	1
DB01380	DB06403	('DB01380', 'DB06403')	1
DB01381	DB12465	('DB01381', 'DB12465')	1
DB01382	DB01626	('DB01382', 'DB01626')	1
DB01384	DB06403	('DB01384', 'DB06403')	1
DB01388	DB09242	('DB01388', 'DB09242')	1
DB01388	DB09363	('DB01388', 'DB09363')	1
DB01388	DB11738	('DB01388', 'DB11738')	1
DB01388	DB13211	('DB01388', 'DB13211')	1
DB01388	DB13410	('DB01388', 'DB13410')	1
DB01388	DB13429	('DB01388', 'DB13429')	1
DB01388	DB13435	('DB01388', 'DB13435')	1
DB01388	DB13452	('DB01388', 'DB13452')	1
DB01388	DB13575	('DB01388', 'DB13575')	1
DB01388	DB13604	('DB01388', 'DB13604')	1
DB01388	DB13631	('DB01388', 'DB13631')	1
DB01388	DB13779	('DB01388', 'DB13779')	1
DB01388	DB06762	('DB01388', 'DB06762')	1
DB01388	DB08931	('DB01388', 'DB08931')	1
DB01388	DB08932	('DB01388', 'DB08932')	1
DB01388	DB01626	('DB01388', 'DB01626')	1
DB01388	DB09206	('DB01388', 'DB09206')	1
DB01388	DB12661	('DB01388', 'DB12661')	1
DB01388	DB06403	('DB01388', 'DB06403')	1
DB01388	DB04840	('DB01388', 'DB04840')	1
DB01388	DB12945	('DB01388', 'DB12945')	1
DB01390	DB08931	('DB01390', 'DB08931')	1
DB01392	DB09206	('DB01392', 'DB09206')	1
DB01392	DB09242	('DB01392', 'DB09242')	1
DB01392	DB09363	('DB01392', 'DB09363')	1
DB01392	DB11738	('DB01392', 'DB11738')	1
DB01392	DB12945	('DB01392', 'DB12945')	1
DB01392	DB13211	('DB01392', 'DB13211')	1
DB01392	DB13410	('DB01392', 'DB13410')	1
DB01392	DB13429	('DB01392', 'DB13429')	1
DB01392	DB13435	('DB01392', 'DB13435')	1
DB01392	DB13452	('DB01392', 'DB13452')	1
DB01392	DB13575	('DB01392', 'DB13575')	1
DB01392	DB13604	('DB01392', 'DB13604')	1
DB01392	DB13631	('DB01392', 'DB13631')	1
DB01392	DB13779	('DB01392', 'DB13779')	1
DB01392	DB06762	('DB01392', 'DB06762')	1
DB01392	DB08931	('DB01392', 'DB08931')	1
DB01392	DB08932	('DB01392', 'DB08932')	1
DB01392	DB06403	('DB01392', 'DB06403')	1
DB01392	DB01626	('DB01392', 'DB01626')	1
DB01392	DB12661	('DB01392', 'DB12661')	1
DB01392	DB04840	('DB01392', 'DB04840')	1
DB01393	DB01626	('DB01393', 'DB01626')	1
DB01393	DB06403	('DB01393', 'DB06403')	1
DB01393	DB08931	('DB01393', 'DB08931')	1
DB01394	DB08932	('DB01394', 'DB08932')	1
DB01394	DB06403	('DB01394', 'DB06403')	1
DB01394	DB08931	('DB01394', 'DB08931')	1
DB01395	DB08932	('DB01395', 'DB08932')	1
DB01396	DB06403	('DB01396', 'DB06403')	1
DB01396	DB08931	('DB01396', 'DB08931')	1
DB01397	DB01626	('DB01397', 'DB01626')	1
DB01397	DB04840	('DB01397', 'DB04840')	1
DB01397	DB06403	('DB01397', 'DB06403')	1
DB01397	DB06762	('DB01397', 'DB06762')	1
DB01397	DB08931	('DB01397', 'DB08931')	1
DB01397	DB08932	('DB01397', 'DB08932')	1
DB01397	DB09206	('DB01397', 'DB09206')	1
DB01397	DB09242	('DB01397', 'DB09242')	1
DB01397	DB09363	('DB01397', 'DB09363')	1
DB01397	DB11738	('DB01397', 'DB11738')	1
DB01397	DB12661	('DB01397', 'DB12661')	1
DB01397	DB12945	('DB01397', 'DB12945')	1
DB01397	DB13211	('DB01397', 'DB13211')	1
DB01397	DB13410	('DB01397', 'DB13410')	1
DB01397	DB13429	('DB01397', 'DB13429')	1
